172.19.0.1 - - [13/Mar/2023:07:37:31 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "http://www.anxinvip.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:07:38:08 +0000] "GET / HTTP/1.1" 403 555 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:07:38:10 +0000] "GET / HTTP/1.1" 403 555 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:07:38:11 +0000] "GET / HTTP/1.1" 403 555 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:07:39:05 +0000] "GET / HTTP/1.1" 200 303 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:07:39:15 +0000] "GET / HTTP/1.1" 200 280 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:07:42:37 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:07:52:02 +0000] "GET / HTTP/1.1" 200 280 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:07:52:05 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:07:52:07 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:07:52:08 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:08:02:11 +0000] "GET /anxinVip/ HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:08:02:11 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "http://localhost/anxinVip/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:08:02:17 +0000] "GET / HTTP/1.1" 200 280 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:08:04:56 +0000] "GET /anxin-vip HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:08:04:56 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "http://localhost:8080/anxin-vip" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:09:42:22 +0000] "GET / HTTP/1.1" 200 845 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:09:42:22 +0000] "GET /static/index.63b34199.css HTTP/1.1" 200 96388 "http://www.anxinvip.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:09:42:22 +0000] "GET /static/js/chunk-vendors.92a8316c.js HTTP/1.1" 200 937395 "http://www.anxinvip.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:09:42:22 +0000] "GET /static/js/index.1e2b775a.js HTTP/1.1" 200 144846 "http://www.anxinvip.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:09:42:23 +0000] "GET /static/js/pages-index-index.de063a65.js HTTP/1.1" 200 1722 "http://www.anxinvip.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
172.19.0.1 - - [13/Mar/2023:09:42:24 +0000] "GET /static/js/pages-vip-index.1250446c.js HTTP/1.1" 200 26382 "http://www.anxinvip.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36" "-"
